訂單編號,顧客姓名,購買次數,訂單日期,訂單時間,宅配地址(縣),訂單來源,訂單金額,訂購數量,運費,綜合巧克力禮盒,柴燒黑糖巧克力,100%無糖巧克力磚,95%巧克力磚,85%巧克力磚,75%巧克力磚,65%巧克力磚,紅藜巧克力BAR,牛奶巧克力BAR,洛神花巧克力BAR,杏仁巧克力豆,天然可可豆茶,95%黑巧克力冰淇淋,烘培可可豆,杏仁可可瓦片,海鹽巧克力BAR,花生巧克力BAR,抹茶拿鐵生巧克力,經典生巧克力,65%巧克力禮盒,75%巧克力禮盒,85%巧克力禮盒,95%巧克力禮盒,草莓季限定款巧克力禮盒
720,劉華融,10,2021/7/25,,臺北市,LINE,5268,13,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0
982,王家傳,8,2021/7/25,,嘉義市,品牌官網,6396,13,1,1,1,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0
1128,丁志豪,4,2021/7/25,,基隆市,推薦分潤,4189,11,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0
1252,曾盈嘉,3,2021/7/25,,彰化縣,推薦分潤,4287,9,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1
1392,李沛錞,7,2021/7/25,,雲林縣,LINE,5977,15,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1
226,潘冠宏,8,2021/7/26,17:23,新北市,品牌官網,1800,6,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,劉均展,9,2021/7/26,23:47,桃園市,品牌官網,1580,5,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
418,吳秋燕,8,2021/7/26,,桃園市,推薦分潤,1880,6,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
1319,羅子琦,10,2021/7/26,,屏東縣,LINE,5497,13,0,1,0,0,0,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0
228,蕭瑜里,7,2021/7/27,21:47,嘉義縣,品牌官網,2100,7,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
294,董昭男,6,2021/7/27,,臺東縣,FB,5447,13,1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,1,1
538,周詠訓,12,2021/7/27,,連江縣,品牌官網,3548,8,1,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0
1382,許婉菱,8,2021/7/27,,新竹市,推薦分潤,5627,14,1,1,1,1,0,1,0,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,1,1
1523,吳建宜,7,2021/7/27,,苗栗縣,LINE,6685,14,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,1,1
229,林秀桃,9,2021/7/28,14:39,雲林縣,FB,690,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
518,吳昱瑄,7,2021/7/28,,嘉義市,FB,5277,12,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1,0
833,江文章,5,2021/7/28,,金門縣,LINE,3770,11,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0
864,邱韶恩,6,2021/7/28,,金門縣,LINE,5319,14,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0
1000,吳怡萱,4,2021/7/28,,花蓮縣,品牌官網,5517,12,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0
1177,林純華,6,2021/7/28,,高雄市,品牌官網,4447,11,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1
894,陳惠娟,7,2021/7/29,,宜蘭縣,推薦分潤,4647,10,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0
901,吳雅莉,7,2021/7/29,,臺南市,品牌官網,3819,10,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0
995,邱啓芳,14,2021/7/29,,高雄市,推薦分潤,6435,13,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1
312,李佩臻,5,2021/7/30,,臺東縣,推薦分潤,5148,13,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0
582,謝岱融,6,2021/7/30,,金門縣,品牌官網,6337,14,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1,0
1227,林衣緹,13,2021/7/30,,花蓮縣,LINE,3249,9,1,0,1,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0
1563,吳昱瑄,9,2021/7/30,,澎湖縣,FB,5677,12,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,1,0,1,0,1,1,0
938,謝岱融,4,2021/7/31,,澎湖縣,推薦分潤,6666,15,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0
1363,王秀玲,10,2021/7/31,,新竹縣,品牌官網,7466,18,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1
1650,葉葉蒨文,18,2021/7/31,,新竹縣,FB,3670,11,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0
977,邱啓芳,13,2021/8/1,,新竹市,品牌官網,6585,13,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1
522,蔡月桃,7,2021/8/2,,彰化縣,推薦分潤,5318,14,1,0,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,1,0
1244,吳麗慧,8,2021/8/2,,金門縣,FB,4647,11,0,1,0,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,1
1498,邱啓芳,7,2021/8/2,,臺東縣,品牌官網,4927,13,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1
669,孫佳華,9,2021/8/3,,宜蘭縣,品牌官網,5897,14,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0
990,蔡月桃,9,2021/8/3,,臺北市,FB,5686,12,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0
230,顏鴻彬,3,2021/8/4,12:11,新竹市,品牌官網,1800,6,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
352,許哲彰,9,2021/8/4,,苗栗縣,FB,2599,7,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
511,蕭幼蘋,8,2021/8/4,,高雄市,品牌官網,6467,16,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1
231,王佳,18,2021/8/5,16:35,台北市,品牌官網,1830,5,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
623,田慶山,8,2021/8/5,,基隆市,FB,4927,12,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,1,1
948,許左岸,7,2021/8/5,,臺南市,推薦分潤,5327,12,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0,1,1
1185,許左岸,5,2021/8/5,,嘉義縣,LINE,4569,14,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1
1221,林靚昕,7,2021/8/5,,彰化縣,品牌官網,4369,12,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0
232,凌婕瑜,3,2021/8/6,18:38,新北市,FB,1600,6,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,1,1,0,0,0,0,0,0,0
557,黃振德,7,2021/8/6,,臺東縣,LINE,6045,13,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,1,1,1,1,1
717,鍾沐勻,6,2021/8/6,,連江縣,推薦分潤,6167,15,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0
1659,頂秋雯,4,2021/8/6,,基隆市,推薦分潤,5767,13,0,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1
233,趙彥珍,4,2021/8/7,14:08,新北市,品牌官網,1290,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
353,王琬婷,11,2021/8/7,,花蓮縣,品牌官網,5678,15,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0
523,林靜微,7,2021/8/7,,基隆市,FB,6516,15,1,0,0,0,1,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1
1028,許淑鈴,13,2021/8/7,,彰化縣,LINE,2549,8,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
729,蔡月桃,6,2021/8/8,,臺北市,FB,6576,16,0,0,1,0,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,0,1
905,江文章,7,2021/8/8,,新竹縣,FB,6087,15,1,0,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0
1113,鍾沐勻,5,2021/8/8,,連江縣,FB,6077,15,1,0,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,0,1,0,1,1,1,0,0
1450,吳建宜,25,2021/8/8,,連江縣,LINE,3229,10,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
234,俞克裕,4,2021/8/9,07:10,新竹縣,品牌官網,1500,5,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559,吳建宜,16,2021/8/9,,高雄市,推薦分潤,4938,12,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,1,0,1,0,1,0
635,宋秉紋,6,2021/8/9,,南投縣,推薦分潤,5237,12,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,1,1,1,1,0,0
885,田慶山,4,2021/8/9,,花蓮縣,FB,6097,15,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1
1073,張杏如,8,2021/8/9,,高雄市,LINE,4588,12,0,1,1,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0
1208,周詠訓,4,2021/8/9,,臺北市,FB,4499,12,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0
1238,王書屏,9,2021/8/9,,桃園市,LINE,5947,15,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,0,1
1599,傅偉茹,8,2021/8/9,,嘉義縣,LINE,5397,12,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,1,0
689,林辰安,8,2021/8/10,,臺中市,品牌官網,3978,10,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0
236,陳宥全,8,2021/8/11,18:54,彰化縣,品牌官網,760,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
773,林香伶,4,2021/8/11,,新北市,FB,5487,13,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,0
875,頂秋雯,9,2021/8/11,,基隆市,FB,4668,11,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0
1055,陳淑貞,6,2021/8/11,,新竹縣,FB,4538,12,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1
1081,伯承宗,9,2021/8/11,,嘉義市,推薦分潤,4468,12,1,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1,1,0,1,1,0,0,0,1,1
1230,唐翊,8,2021/8/11,,新竹市,推薦分潤,4340,14,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0
1491,游雲雅,7,2021/8/11,,高雄市,FB,4928,13,1,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0,1,0,1,0,0,1,0
370,邱雨晴,4,2021/8/12,,臺北市,品牌官網,6268,16,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0
813,黃振德,6,2021/8/12,,桃園市,FB,5716,12,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1
1468,陳煜棠,7,2021/8/12,,新北市,推薦分潤,4598,12,0,1,1,0,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0
237,陳東益,6,2021/8/13,20:09,新北市,LINE,2098,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0
713,丁志豪,6,2021/8/13,,臺中市,推薦分潤,6476,15,0,1,1,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,1,0,1,1
804,李芷瑄,4,2021/8/13,,基隆市,品牌官網,5916,13,1,0,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1
886,何讚美,13,2021/8/13,,澎湖縣,品牌官網,3819,10,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0
925,董昭男,19,2021/8/13,,臺北市,FB,4249,12,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0
1030,邱啓芳,8,2021/8/13,,基隆市,LINE,4968,13,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1
1171,許左岸,16,2021/8/13,,新竹市,推薦分潤,6717,17,1,1,1,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1
1173,許婉菱,6,2021/8/13,,臺東縣,LINE,3937,9,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1
1581,蔡月桃,8,2021/8/13,,新竹縣,推薦分潤,5646,13,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,1,0,1
603,洪佩琪,6,2021/8/14,,連江縣,品牌官網,4428,11,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,1,0
660,吳建宜,6,2021/8/14,,宜蘭縣,推薦分潤,3189,9,1,0,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0
872,林冠宇,7,2021/8/14,,苗栗縣,LINE,6567,17,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1
389,劉書瑾,16,2021/8/15,,桃園市,LINE,5568,13,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0
1400,羅子琦,8,2021/8/15,,新竹市,FB,5327,12,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,1,0
1536,林純華,7,2021/8/15,,高雄市,LINE,2779,9,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1
238,林品妤,4,2021/8/16,00:29,高雄市,品牌官網,3000,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478,莊旻諺,6,2021/8/16,,新竹市,品牌官網,5247,11,0,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0
917,劉華融,3,2021/8/16,,基隆市,推薦分潤,2199,5,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
239,李宜樺,3,2021/8/17,16:44,彰化縣,品牌官網,850,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
404,林美均,6,2021/8/17,,新竹市,推薦分潤,3579,9,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
708,江文章,8,2021/8/17,,雲林縣,品牌官網,3719,11,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0
725,邱韶恩,9,2021/8/17,,花蓮縣,推薦分潤,4797,10,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0
1483,李沛錞,8,2021/8/17,,雲林縣,推薦分潤,5686,12,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1
759,陳惠娟,3,2021/8/18,,金門縣,推薦分潤,2548,6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
867,周詠訓,10,2021/8/18,,苗栗縣,LINE,4238,11,0,0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0
1439,馬慧語,8,2021/8/18,,臺北市,推薦分潤,5646,12,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1
776,吳旻桓,8,2021/8/19,,苗栗縣,FB,4297,10,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1
822,吳秋燕,17,2021/8/19,,宜蘭縣,品牌官網,5576,11,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,0
841,詹賀盛,6,2021/8/19,,臺東縣,推薦分潤,5297,12,0,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0
882,洪佩琪,8,2021/8/19,,臺北市,推薦分潤,5846,13,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1
1308,林宜靜,11,2021/8/19,,苗栗縣,品牌官網,7826,19,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1
240,陳彥任,4,2021/8/20,01:14,桃園市,品牌官網,1150,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
480,吳怡萱,9,2021/8/20,,花蓮縣,LINE,6476,16,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1
423,張元溢,12,2021/8/21,,高雄市,LINE,6675,14,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1
678,莊旻諺,6,2021/8/21,,新竹縣,FB,5227,13,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,1
1180,謝岱融,7,2021/8/21,,花蓮縣,品牌官網,3749,10,0,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1196,林靚昕,7,2021/8/21,,嘉義縣,LINE,5197,13,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1
1501,邱雨晴,9,2021/8/21,,新竹縣,LINE,4168,10,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1
648,吳瑤玲,10,2021/8/22,,雲林縣,品牌官網,6316,15,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1,1,0,1
1301,李芷瑄,6,2021/8/22,,臺東縣,品牌官網,4428,11,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1
1461,邱秀菊,7,2021/8/22,,雲林縣,LINE,5038,12,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0
597,王秀玲,7,2021/8/23,,嘉義縣,品牌官網,6167,15,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0
722,許哲彰,5,2021/8/23,,桃園市,推薦分潤,3648,9,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0
840,宋秉紋,8,2021/8/23,,新北市,FB,5836,13,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,1,0,1,1,1,0,1,1
1218,游雲雅,5,2021/8/23,,臺北市,LINE,6425,14,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1
1267,林純華,5,2021/8/23,,宜蘭縣,推薦分潤,5227,12,0,1,1,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,0,0
1349,許哲彰,4,2021/8/24,,臺東縣,FB,4588,12,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,1,0
753,吳秋燕,3,2021/8/25,,高雄市,LINE,5198,14,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1
869,朱致群,8,2021/8/25,,臺南市,推薦分潤,3948,11,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1
1063,江文章,6,2021/8/25,,花蓮縣,品牌官網,5387,13,1,1,0,0,1,0,0,0,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,1,1
369,林大欽,6,2021/8/26,,臺中市,FB,4837,11,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1
490,黃佩婷,13,2021/8/26,,新竹縣,LINE,3619,9,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
735,許左岸,7,2021/8/26,,金門縣,品牌官網,5967,14,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1
1042,陳怡紋,9,2021/8/26,,苗栗縣,LINE,5977,14,0,1,1,0,0,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,1
1199,陳世賢,7,2021/8/26,,新竹縣,LINE,5017,11,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1
444,呂展志,19,2021/8/27,,南投縣,FB,5368,15,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1
690,劉華融,9,2021/8/27,,花蓮縣,LINE,5087,11,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,1
1334,曾盈嘉,5,2021/8/27,,臺東縣,FB,4488,11,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0
1633,詹賀盛,3,2021/8/27,,南投縣,FB,3369,9,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
687,許永朋,9,2021/8/28,,屏東縣,品牌官網,5178,12,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0
763,邱韶恩,8,2021/8/28,,連江縣,FB,5377,12,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,1,0,1,1
772,宋秉紋,10,2021/8/28,,新北市,FB,4578,13,0,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1
1298,傅偉茹,13,2021/8/28,,新竹市,LINE,4339,12,0,1,1,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0
241,王建燈,19,2021/8/29,10:55,臺中市,品牌官網,3496,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0
348,侯嘉穎,25,2021/8/29,,新竹縣,FB,4618,12,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1
453,謝岱融,10,2021/8/29,,連江縣,LINE,5098,13,0,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0
696,邱韶恩,5,2021/8/29,,連江縣,品牌官網,6545,14,0,0,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,1,1
1198,鍾沐勻,8,2021/8/29,,金門縣,品牌官網,5518,15,0,1,1,0,0,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,0,0,1,0,1
1312,曾盈嘉,5,2021/8/29,,花蓮縣,推薦分潤,6518,17,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0
1544,吳怡萱,3,2021/8/29,,澎湖縣,FB,4647,12,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,1,0,1
483,吳秋燕,8,2021/8/30,,連江縣,FB,3699,11,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0
904,邱雨晴,4,2021/8/30,,南投縣,推薦分潤,6138,16,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,1,0,1,0
1547,何讚美,8,2021/8/30,,彰化縣,品牌官網,4328,11,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0
242,王建燈,19,2021/8/31,08:56,新竹市,品牌官網,3496,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0
1078,詹賀盛,12,2021/8/31,,基隆市,品牌官網,7615,16,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
665,游雲雅,5,2021/9/1,,新竹縣,推薦分潤,4347,10,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1
829,洪大幽,7,2021/9/1,,嘉義縣,品牌官網,4927,11,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1
299,劉蓉諭,6,2021/9/2,,宜蘭縣,FB,4668,12,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1
594,許永朋,8,2021/9/2,,南投縣,推薦分潤,3868,8,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0
790,莊旻諺,7,2021/9/2,,嘉義市,FB,5427,13,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1
1003,莊旻諺,3,2021/9/2,,連江縣,FB,4178,9,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0
1342,馬瑞萍,7,2021/9/2,,雲林縣,推薦分潤,5596,12,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1
1583,何讚美,6,2021/9/2,,新北市,FB,2599,8,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1
913,古秀華,8,2021/9/3,,屏東縣,FB,4998,14,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0
1160,李俊宏,6,2021/9/3,,雲林縣,LINE,4189,12,1,0,0,1,0,1,1,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0
858,葉紋豪,5,2021/9/4,,新北市,LINE,4698,12,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0
